"","area","year","est","lwr","upr","se","coord","type"
"279","North of Monterey Bay",2017,356.739853482402,341.813571715016,371.666135249788,7.61558981956946,"X","cog"
"280","North of Monterey Bay",2018,355.534478004627,341.075890495433,369.99306551382,7.3769659153134,"X","cog"
"281","North of Monterey Bay",2019,350.405853873243,333.534557462024,367.277150284461,8.60796246476834,"X","cog"
"282","North of Monterey Bay",2021,389.737682885773,368.357141008435,411.11822476311,10.9086401821586,"X","cog"
"283","North of Monterey Bay",2022,375.747046068042,354.352370192881,397.141721943203,10.9158515380485,"X","cog"
"284","North of Monterey Bay",2023,406.702864179557,384.102240257316,429.303488101799,11.531142460021,"X","cog"
"285","North of Monterey Bay",2024,357.282845069272,342.341242419047,372.224447719498,7.62340674016623,"X","cog"
"286","North of Monterey Bay",2025,374.19113025432,352.229669423028,396.152591085612,11.2050328498487,"X","cog"
"287","North of Monterey Bay",2003,5132.17297543611,5065.39831223472,5198.9476386375,34.069331746962,"Y","cog"
"288","North of Monterey Bay",2004,5073.02229212105,4973.72563731581,5172.31894692629,50.662489509235,"Y","cog"
"289","North of Monterey Bay",2005,4838.12222699301,4719.40252962653,4956.8419243595,60.5723871984012,"Y","cog"
"290","North of Monterey Bay",2006,4544.13870538902,4462.34865273644,4625.92875804159,41.7303855059187,"Y","cog"
"291","North of Monterey Bay",2007,4875.08958892241,4760.73952831671,4989.43964952811,58.3429397211793,"Y","cog"
"292","North of Monterey Bay",2008,4805.17114980098,4697.26305807386,4913.0792415281,55.0561605102366,"Y","cog"
"293","North of Monterey Bay",2009,4880.2344247488,4766.17156656637,4994.29728293124,58.1964051799669,"Y","cog"
"294","North of Monterey Bay",2010,5055.97038318784,4973.60245757491,5138.33830880077,42.0252240666852,"Y","cog"
"295","North of Monterey Bay",2011,5050.48101454441,4963.34137703971,5137.62065204912,44.459815686437,"Y","cog"
"296","North of Monterey Bay",2012,5077.47373204052,4983.88691629485,5171.0605477862,47.7492527841706,"Y","cog"
"297","North of Monterey Bay",2013,4785.15431545548,4619.7612555425,4950.54737536846,84.385764849547,"Y","cog"
"298","North of Monterey Bay",2014,5014.96367299858,4916.09413056249,5113.83321543466,50.4445710308754,"Y","cog"
"299","North of Monterey Bay",2015,5100.46361339456,5019.19624334587,5181.73098344325,41.4637058077165,"Y","cog"
"300","North of Monterey Bay",2016,5155.10917595386,5073.67123934979,5236.54711255793,41.5507311595734,"Y","cog"
"301","North of Monterey Bay",2017,5129.50990259286,5020.91978521878,5238.10001996694,55.4041391732834,"Y","cog"
"302","North of Monterey Bay",2018,5137.32938787294,5042.49219694832,5232.16657879756,48.3872110266731,"Y","cog"
"303","North of Monterey Bay",2019,5141.50123069734,5022.52052701719,5260.4819343775,60.7055561319807,"Y","cog"
"304","North of Monterey Bay",2021,4844.45186483165,4674.91491013034,5013.98881953297,86.5000357346356,"Y","cog"
"305","North of Monterey Bay",2022,4996.42253430802,4842.98710739513,5149.85796122091,78.2848195799345,"Y","cog"
"306","North of Monterey Bay",2023,4718.87629514162,4571.48817605394,4866.2644142293,75.1994017493481,"Y","cog"
"307","North of Monterey Bay",2024,5093.72660723988,4982.35798462013,5205.09522985963,56.8217699397615,"Y","cog"
"308","North of Monterey Bay",2025,4970.35873410164,4818.1944013797,5122.52306682357,77.6362902186918,"Y","cog"
"309","South of Monterey Bay",2003,783.324161948747,731.712787501391,834.935536396102,26.332817773418,"X","cog"
"310","South of Monterey Bay",2004,764.993455027944,709.745998503742,820.240911552147,28.1879957795077,"X","cog"
"311","South of Monterey Bay",2005,782.861127522545,732.048957637027,833.673297408062,25.9250528511326,"X","cog"
"312","South of Monterey Bay",2006,790.746247232171,742.450678963971,839.041815500371,24.6410488402589,"X","cog"
"313","South of Monterey Bay",2007,816.596725600638,766.203245201587,866.990205999689,25.7114318408646,"X","cog"
"314","South of Monterey Bay",2008,773.599223560034,723.642671611267,823.5557755088,25.4885050658162,"X","cog"
"315","South of Monterey Bay",2009,804.268836305972,758.858447848849,849.679224763095,23.1689912750003,"X","cog"
"316","South of Monterey Bay",2010,812.711145014798,767.301583467591,858.120706562005,23.1685693744333,"X","cog"
"317","South of Monterey Bay",2011,838.744222670594,788.661186867221,888.827258473967,25.5530388305201,"X","cog"
"318","South of Monterey Bay",2012,800.11897176052,747.389596774161,852.848346746879,26.9032366932665,"X","cog"
"319","South of Monterey Bay",2013,790.055665521544,728.540716684006,851.570614359082,31.3857546989436,"X","cog"
"320","South of Monterey Bay",2014,761.690077335997,707.39116774944,815.988986922555,27.7040343673967,"X","cog"
"321","South of Monterey Bay",2015,800.564463550565,741.748881148321,859.380045952809,30.0085016184856,"X","cog"
"322","South of Monterey Bay",2016,794.814215955001,736.248834344543,853.37959756546,29.8808458075834,"X","cog"
"323","South of Monterey Bay",2017,749.113507464136,696.317854741487,801.909160186786,26.9370524862164,"X","cog"
"324","South of Monterey Bay",2018,780.16371357975,722.424766007863,837.902661151638,29.459188039844,"X","cog"
"325","South of Monterey Bay",2019,768.16203948408,700.693448899282,835.630630068877,34.4233828361037,"X","cog"
"326","South of Monterey Bay",2021,798.044968791668,748.834815303412,847.255122279924,25.1076825270359,"X","cog"
"327","South of Monterey Bay",2022,763.564961294926,703.177955133614,823.951967456238,30.8102631668932,"X","cog"
"328","South of Monterey Bay",2023,784.014410512994,733.432106663551,834.596714362436,25.8077721062372,"X","cog"
"329","South of Monterey Bay",2024,787.004802874883,725.711855772458,848.297749977309,31.2724864262286,"X","cog"
"330","South of Monterey Bay",2025,765.017699808099,715.239050905381,814.796348710817,25.3977365376943,"X","cog"
"331","South of Monterey Bay",2003,3804.50186488383,3761.19125823114,3847.81247153652,22.0976543417731,"Y","cog"
"332","South of Monterey Bay",2004,3823.0302767942,3773.47446740124,3872.58608618716,25.28404082108,"Y","cog"
"333","South of Monterey Bay",2005,3805.89528906983,3759.78899358406,3852.0015845556,23.5240524057862,"Y","cog"
"334","South of Monterey Bay",2006,3800.96213073172,3756.62820674362,3845.29605471983,22.6197646170069,"Y","cog"
"335","South of Monterey Bay",2007,3782.1770860757,3740.72333255991,3823.63083959148,21.1502628837893,"Y","cog"
"336","South of Monterey Bay",2008,3815.67850824901,3769.82462374729,3861.53239275072,23.3952689250416,"Y","cog"
"337","South of Monterey Bay",2009,3791.04299222891,3754.57475717041,3827.51122728741,18.606584277139,"Y","cog"
"338","South of Monterey Bay",2010,3783.21228186667,3745.26254398148,3821.16201975185,19.3624669557858,"Y","cog"
"339","South of Monterey Bay",2011,3770.48997699791,3730.90154476723,3810.07840922859,20.1985508626444,"Y","cog"
"340","South of Monterey Bay",2012,3797.81084326794,3752.85625023937,3842.76543629651,22.9364383137485,"Y","cog"
"341","South of Monterey Bay",2013,3808.40324163278,3757.30628503228,3859.50019823328,26.0703548654685,"Y","cog"
"342","South of Monterey Bay",2014,3825.20542291876,3778.69264608642,3871.7181997511,23.7314446587939,"Y","cog"
"343","South of Monterey Bay",2015,3798.57292584653,3751.75331785781,3845.39253383526,23.8879940437844,"Y","cog"
"344","South of Monterey Bay",2016,3805.33980503609,3758.77278671097,3851.90682336122,23.7591193983348,"Y","cog"
"345","South of Monterey Bay",2017,3846.29783914842,3800.95272561793,3891.64295267891,23.1356871290334,"Y","cog"
"346","South of Monterey Bay",2018,3818.6223278639,3770.13595516135,3867.10870056645,24.7383998303051,"Y","cog"
"347","South of Monterey Bay",2019,3826.80270865034,3770.52639568241,3883.07902161827,28.7129321823417,"Y","cog"
"348","South of Monterey Bay",2021,3797.34581287164,3757.43523521638,3837.25639052691,20.3629137933528,"Y","cog"
"349","South of Monterey Bay",2022,3831.5783750802,3779.68322099218,3883.47352916821,26.4776059648834,"Y","cog"
"350","South of Monterey Bay",2023,3813.95375693239,3771.93288317956,3855.97463068523,21.4396152604285,"Y","cog"
"351","South of Monterey Bay",2024,3809.51384920358,3761.83015857689,3857.19753983026,24.3288606335645,"Y","cog"
"352","South of Monterey Bay",2025,3824.58299430313,3784.89744920873,3864.26853939753,20.2480991525546,"Y","cog"
"353","North of Point Conception",2003,368.961183194475,355.646853064202,382.275513324748,6.7931504024025,"X","cog"
"354","North of Point Conception",2004,376.82243880618,358.47281736758,395.172060244781,9.3622237874471,"X","cog"
"355","North of Point Conception",2005,397.720667765643,381.141988722839,414.299346808447,8.4586651456734,"X","cog"
"356","North of Point Conception",2006,428.48235716645,412.835690567339,444.129023765562,7.98313985488026,"X","cog"
"357","North of Point Conception",2007,388.994695459029,374.363855391434,403.625535526625,7.46485148859944,"X","cog"
"358","North of Point Conception",2008,407.616433172322,391.120100203291,424.112766141352,8.41665107070907,"X","cog"
"359","North of Point Conception",2009,396.282396819333,378.739861574263,413.824932064403,8.95043755060971,"X","cog"
"360","North of Point Conception",2010,375.795117120502,361.326804386061,390.263429854942,7.38192785610578,"X","cog"
"361","North of Point Conception",2011,368.981256143215,357.746662122051,380.21585016438,5.73204105268345,"X","cog"
"362","North of Point Conception",2012,367.605560131748,353.880567525391,381.330552738105,7.00267592395479,"X","cog"
"363","North of Point Conception",2013,411.584483662302,384.480944002705,438.688023321899,13.8285906646174,"X","cog"
"364","North of Point Conception",2014,388.710619646174,371.2905453576,406.130693934748,8.88795632265767,"X","cog"
"365","North of Point Conception",2015,372.504192121531,357.490710708857,387.517673534205,7.66008025203434,"X","cog"
"366","North of Point Conception",2016,367.202823263148,350.72565198955,383.679994536746,8.40687451584205,"X","cog"
"367","North of Point Conception",2017,379.164242968954,353.555156052026,404.773329885883,13.06610076457,"X","cog"
"368","North of Point Conception",2018,368.135781905859,348.010793403785,388.260770407933,10.2680399542123,"X","cog"
"369","North of Point Conception",2019,358.394499460915,337.3543994844,379.434599437429,10.7349421430579,"X","cog"
"370","North of Point Conception",2021,403.787097328271,379.058259007091,428.515935649452,12.6169860855803,"X","cog"
"371","North of Point Conception",2022,387.760454488437,361.810685578751,413.710223398123,13.2399213018068,"X","cog"
"372","North of Point Conception",2023,438.956931072919,409.20179870972,468.712063436118,15.1814689442783,"X","cog"
"373","North of Point Conception",2024,376.705526795412,352.731248083307,400.679805507517,12.2319996189781,"X","cog"
"374","North of Point Conception",2025,416.945960503004,380.629758168992,453.262162837017,18.5290151352118,"X","cog"
"375","North of Point Conception",2003,5090.87120253353,5012.88679480198,5168.85561026508,39.7886942549347,"Y","cog"
"376","North of Point Conception",2004,5030.01530106687,4920.47972247607,5139.55087965766,55.8865262090514,"Y","cog"
"377","North of Point Conception",2005,4805.57190935405,4686.00824958088,4925.13556912722,61.0029881754319,"Y","cog"
"378","North of Point Conception",2006,4518.35171857034,4438.51812970095,4598.18530743974,40.7321713557579,"Y","cog"
"379","North of Point Conception",2007,4851.13725548399,4736.83287097544,4965.44163999253,58.3196351617497,"Y","cog"
"380","North of Point Conception",2008,4764.8655779395,4655.82530253572,4873.90585334329,55.6338158577833,"Y","cog"
"381","North of Point Conception",2009,4815.63607280425,4698.3526801137,4932.91946549481,59.8395652244983,"Y","cog"
"382","North of Point Conception",2010,5014.79554927078,4923.8498628613,5105.74123568026,46.401713055366,"Y","cog"
"383","North of Point Conception",2011,5035.94429095852,4946.78013810854,5125.10844380851,45.4927506593471,"Y","cog"
"384","North of Point Conception",2012,5050.52013951472,4950.3095413252,5150.73073770423,51.1287957227617,"Y","cog"
"385","North of Point Conception",2013,4734.33722446868,4565.64080413739,4903.03364479998,86.0711837880459,"Y","cog"
"386","North of Point Conception",2014,4969.49104224592,4863.56030044353,5075.42178404831,54.0472899695917,"Y","cog"
"387","North of Point Conception",2015,5065.79404583489,4975.31800738639,5156.27008428338,46.162092345653,"Y","cog"
"388","North of Point Conception",2016,5112.58388677281,5017.8003211151,5207.36745243052,48.3598506938647,"Y","cog"
"389","North of Point Conception",2017,5043.04385410514,4905.19197665845,5180.89573155183,70.3338829356301,"Y","cog"
"390","North of Point Conception",2018,5088.55778878532,4976.07200404664,5201.04357352399,57.3917610864003,"Y","cog"
"391","North of Point Conception",2019,5111.03157665272,4980.07895192252,5241.98420138292,66.8137913569514,"Y","cog"
"392","North of Point Conception",2021,4798.22924663514,4627.88166573223,4968.57682753805,86.9136281312249,"Y","cog"
"393","North of Point Conception",2022,4952.16767457918,4787.89578624963,5116.43956290874,83.8137280201635,"Y","cog"
"394","North of Point Conception",2023,4620.64305885236,4473.0991903466,4768.18692735812,75.27886719836,"Y","cog"
"395","North of Point Conception",2024,5021.23856417386,4886.27053043947,5156.20659790826,68.8625070659486,"Y","cog"
"396","North of Point Conception",2025,4818.39553582071,4639.60796336193,4997.1831082795,91.2198253993628,"Y","cog"
"397","South of Point Conception",2003,860.044568748206,815.325027352256,904.764110144157,22.8165118077131,"X","cog"
"398","South of Point Conception",2004,866.503239741686,822.04084680315,910.965632680221,22.6853112043126,"X","cog"
"399","South of Point Conception",2005,864.169199592423,824.300352456023,904.038046728823,20.3416223210633,"X","cog"
"400","South of Point Conception",2006,864.231705818984,831.216183192343,897.247228445624,16.8449639315122,"X","cog"
"401","South of Point Conception",2007,879.248185704348,840.081128339915,918.415243068781,19.9835597354734,"X","cog"
"402","South of Point Conception",2008,863.749026316144,824.20939972876,903.288652903529,20.1736495666595,"X","cog"
"403","South of Point Conception",2009,866.118232539376,834.324737989236,897.911727089515,16.2214687621418,"X","cog"
"404","South of Point Conception",2010,872.001659720361,837.278744487304,906.724574953418,17.7160986155598,"X","cog"
"405","South of Point Conception",2011,898.467426339248,860.055909483894,936.878943194602,19.5980728004899,"X","cog"
"406","South of Point Conception",2012,872.46771369273,837.025443321486,907.909984063974,18.0831232873707,"X","cog"
"407","South of Point Conception",2013,869.974566858518,831.789434954739,908.159698762297,19.4825681517508,"X","cog"
"408","South of Point Conception",2014,852.91639047414,804.498341037529,901.334439910751,24.7035403806021,"X","cog"
"409","South of Point Conception",2015,870.930960726897,830.879159213103,910.98276224069,20.4349681064128,"X","cog"
"410","South of Point Conception",2016,879.654063612487,839.06439226983,920.243734955145,20.7093965311727,"X","cog"
"411","South of Point Conception",2017,872.899500447526,829.046077628123,916.752923266929,22.3746064546659,"X","cog"
"412","South of Point Conception",2018,875.830612937025,838.808187538701,912.853038335348,18.8893396462138,"X","cog"
"413","South of Point Conception",2019,870.990216465914,823.604595292528,918.3758376393,24.1767815873953,"X","cog"
"414","South of Point Conception",2021,857.985040421345,824.143359609658,891.826721233033,17.2664809550718,"X","cog"
"415","South of Point Conception",2022,877.033269012279,834.163909603094,919.902628421465,21.8725240603058,"X","cog"
"416","South of Point Conception",2023,876.803319997279,841.88160430081,911.725035693749,17.8175292872357,"X","cog"
"417","South of Point Conception",2024,875.281344039803,834.620922341909,915.941765737698,20.7454943144969,"X","cog"
"418","South of Point Conception",2025,856.508360642319,815.354370154411,897.662351130228,20.9973197530801,"X","cog"
"419","South of Point Conception",2003,3736.16088848058,3715.19295951307,3757.12881744809,10.6981195230652,"Y","cog"
"420","South of Point Conception",2004,3731.65960485317,3709.99912962188,3753.32008008446,11.0514659463867,"Y","cog"
"421","South of Point Conception",2005,3731.28345011267,3710.57734322391,3751.98955700143,10.564534375166,"Y","cog"
"422","South of Point Conception",2006,3733.94522481003,3714.7773053843,3753.11314423575,9.77973043225072,"Y","cog"
"423","South of Point Conception",2007,3727.77448699453,3707.53447478012,3748.01449920894,10.326726600111,"Y","cog"
"424","South of Point Conception",2008,3733.01974465365,3711.07601443847,3754.96347486884,11.1959864509099,"Y","cog"
"425","South of Point Conception",2009,3738.89593370288,3721.68197312561,3756.10989428016,8.78279433349754,"Y","cog"
"426","South of Point Conception",2010,3731.2219740681,3714.0803868275,3748.36356130871,8.74586848320291,"Y","cog"
"427","South of Point Conception",2011,3720.56291192027,3702.21509467241,3738.91072916814,9.36130326505438,"Y","cog"
"428","South of Point Conception",2012,3734.73993589001,3715.3030709556,3754.17680082442,9.91695004996249,"Y","cog"
"429","South of Point Conception",2013,3739.90063210669,3720.5992223675,3759.20204184589,9.84783898655293,"Y","cog"
"430","South of Point Conception",2014,3740.07942071393,3718.05954377553,3762.09929765234,11.2348375337991,"Y","cog"
"431","South of Point Conception",2015,3737.30210787727,3718.69755738599,3755.90665836855,9.4922920206854,"Y","cog"
"432","South of Point Conception",2016,3733.40606816734,3714.53410907152,3752.27802726316,9.62872748921866,"Y","cog"
"433","South of Point Conception",2017,3737.35729101411,3715.91200307517,3758.80257895304,10.9416744940706,"Y","cog"
"434","South of Point Conception",2018,3736.73407886743,3717.70511021558,3755.76304751928,9.70883587757165,"Y","cog"
"435","South of Point Conception",2019,3736.55197240277,3714.30630886356,3758.79763594198,11.3500368959219,"Y","cog"
"436","South of Point Conception",2021,3745.63719018963,3728.36686352023,3762.90751685903,8.81155307221395,"Y","cog"
"437","South of Point Conception",2022,3731.97141880917,3712.64514812471,3751.29768949362,9.86052337537789,"Y","cog"
"438","South of Point Conception",2023,3735.77685499459,3718.80044761993,3752.75326236924,8.66159149278337,"Y","cog"
"439","South of Point Conception",2024,3736.48737195678,3718.13932722624,3754.83541668733,9.36141932977904,"Y","cog"
"440","South of Point Conception",2025,3745.78476548012,3728.2529299925,3763.31660096774,8.94497839037305,"Y","cog"
