"","Common_name","Scientific_name","Project","Year","Vessel","Tow","total_catch_numbers","total_catch_wt_kg","Trawl_id","Subsample_count","Subsample_wt_kg","cpue_kg_per_ha_der","Partition_sample_types","Partition","Legacy_performance_code","Performance","Station_invalid","Reason_station_invalid","Pass","Datetime_utc_iso","Depth_m","Longitude_dd","Latitude_dd","Area_swept_ha","Date","cpue_kg_km2"
"4235","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",71,3,2.1,"200903018071",3,2.1,1.400171532068,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-15T00:00:00Z",438.6624,-124.57944444,41.89138889,1.499816238156,2009-Sep-15,140.0171532068
"4236","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",72,0,0,"200903018072",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-15T00:00:00Z",852.2363,-124.75333333,41.69944444,2.179015101403,2009-Sep-15,0
"4237","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",73,0,0,"200903018073",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-15T00:00:00Z",882.1064,-124.73972222,41.59972222,2.2022777162,2009-Sep-15,0
"4238","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",74,0,0,"200903018074",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-15T00:00:00Z",975.4668,-124.84972222,41.51555556,2.050896664557,2009-Sep-15,0
"4239","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",75,0,0,"200903018075",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-15T00:00:00Z",965.07,-124.81361111,41.40138889,1.765814251584,2009-Sep-15,0
"4240","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",76,34,33.35,"200903018076",34,33.35,20.385367778589,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-15T00:00:00Z",125.0861,-124.39805556,41.37222222,1.6359773521,2009-Sep-15,2038.5367778589
"4241","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",77,0,0,"200903018077",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-16T00:00:00Z",76.6233,-124.23027778,41.29361111,1.44353382335,2009-Sep-16,0
"4242","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",78,0,0,"200903018078",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-16T00:00:00Z",167.1855,-124.35638889,41.20583333,1.67703792081,2009-Sep-16,0
"4243","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",79,4,10,"200903018079",4,10,6.530519132276,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-21T00:00:00Z",98.2009,-124.39722222,40.80361111,1.531271832675,2009-Sep-21,653.0519132276
"4244","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",80,12,21.55,"200903018080",12,21.55,12.486277010181,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-21T00:00:00Z",246.9441,-124.42666667,40.91722222,1.725894754892,2009-Sep-21,1248.6277010181
"4245","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",81,5,9.45,"200903018081",5,9.45,5.496058445681,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-21T00:00:00Z",226.447,-124.40833333,40.92666667,1.719414029781,2009-Sep-21,549.6058445681
"4246","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",82,17,57.45,"200903018082",17,57.45,38.215191250894,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-21T00:00:00Z",394.9392,-124.42444444,41.03305556,1.503328862672,2009-Sep-21,3821.5191250894
"4247","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",83,5,13.15,"200903018083",5,13.15,7.71806691812,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-21T00:00:00Z",90.1415,-124.28055556,41.025,1.703794504441,2009-Sep-21,771.806691812
"4248","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",84,0,0,"200903018084",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-22T00:00:00Z",1162.4014,-124.77833333,41.25777778,2.009877932491,2009-Sep-22,0
"4249","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",85,0,0,"200903018085",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-22T00:00:00Z",1175.0795,-124.82611111,41.155,1.61286558733,2009-Sep-22,0
"4250","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",86,3,6.75,"200903018086",3,6.75,4.080054060243,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-22T00:00:00Z",590.3982,-124.6075,40.91055556,1.654389843942,2009-Sep-22,408.0054060243
"4251","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",87,18,37.9,"200903018087",18,37.9,20.582355630654,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-22T00:00:00Z",461.2345,-124.52555556,40.77527778,1.841383011746,2009-Sep-22,2058.2355630654
"4252","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",88,0,0,"200903018088",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-23T00:00:00Z",394.1986,-124.69611111,40.54861111,1.565518763385,2009-Sep-23,0
"4253","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",89,0,0,"200903018089",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-23T00:00:00Z",1026.2358,-124.98694444,40.23888889,2.01117645603,2009-Sep-23,0
"4254","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",90,0,0,"200903018090",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-23T00:00:00Z",1003.4401,-124.85222222,40.14388889,2.1823940474,2009-Sep-23,0
"4255","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",91,0,0,"200903018091",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-23T00:00:00Z",893.6275,-124.59388889,40.05027778,2.282014086336,2009-Sep-23,0
"4256","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",92,1,3.45,"200903018092",1,3.45,2.002933058205,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-23T00:00:00Z",590.9264,-124.49277778,40.15777778,1.722473941836,2009-Sep-23,200.2933058205
"4257","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",93,2,2.85,"200903018093",2,2.85,1.753688153638,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-23T00:00:00Z",537.0048,-124.44944444,40.15055556,1.625146405926,2009-Sep-23,175.3688153638
"4258","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",94,3,3.4,"200903018094",3,3.4,1.976037562365,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-24T00:00:00Z",99.5334,-123.86638889,39.4675,1.720615065602,2009-Sep-24,197.6037562365
"4259","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",95,6,3.25,"200903018095",6,3.25,1.806806429236,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-24T00:00:00Z",119.3956,-123.87111111,39.26888889,1.798753838492,2009-Sep-24,180.6806429236
"4260","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",96,0,0,"200903018096",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-24T00:00:00Z",1083.7088,-124.13388889,39.08444444,2.289727859784,2009-Sep-24,0
"4261","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",97,4,18.65,"200903018097",4,18.65,12.624954662164,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-24T00:00:00Z",416.88,-123.94333333,38.8525,1.477233027687,2009-Sep-24,1262.4954662164
"4262","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",98,4,8.3,"200903018098",4,8.3,5.19202290183,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-25T00:00:00Z",79.1573,-123.31611111,38.51055556,1.598606199729,2009-Sep-25,519.202290183
"4263","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",99,13,13.25,"200903018099",13,13.25,6.821268505569,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-25T00:00:00Z",146.9822,-123.54361111,38.53888889,1.942453956941,2009-Sep-25,682.1268505569
"4264","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",100,3,0.46,"200903018100",3,0.46,0.276958828968,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-25T00:00:00Z",263.3041,-123.59416667,38.43972222,1.6608966817,2009-Sep-25,27.6958828968
"4265","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",101,10,19.65,"200903018101",10,19.65,11.529519708719,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-25T00:00:00Z",263.1265,-123.49416667,38.29527778,1.704320778006,2009-Sep-25,1152.9519708719
"4266","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",102,3,10.45,"200903018102",3,10.45,6.596024142284,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-25T00:00:00Z",145.9003,-123.35361111,38.22861111,1.584287712504,2009-Sep-25,659.6024142284
"4267","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",104,4,2.2,"200903018104",4,2.2,1.440688029679,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-26T00:00:00Z",259.241,-123.39944444,38.14416667,1.52704815663,2009-Sep-26,144.0688029679
"4268","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",105,3,0.5,"200903018105",3,0.5,0.292342235459,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-26T00:00:00Z",70.7753,-123.03916667,38.14305556,1.71032420004,2009-Sep-26,29.2342235459
"4269","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",106,1,2.4,"200903018106",1,2.4,1.620650264134,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-26T00:00:00Z",74.6585,-123.04777778,38.19055556,1.480887056951,2009-Sep-26,162.0650264134
"4270","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",107,0,0,"200903018107",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-27T00:00:00Z",88.7673,-123.13305556,38.21972222,1.561610851,2009-Sep-27,0
"4271","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",108,0,0,"200903018108",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-27T00:00:00Z",116.4214,-123.24361111,38.03944444,1.694642522944,2009-Sep-27,0
"4272","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",109,1,2.45,"200903018109",1,2.45,1.507848934224,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-27T00:00:00Z",95.8456,-123.13277778,37.87527778,1.6248312045,2009-Sep-27,150.7848934224
"4273","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",110,1,2.2,"200903018110",1,2.2,1.617616273649,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-27T00:00:00Z",80.0636,-123.04833333,37.81194444,1.360025882428,2009-Sep-27,161.7616273649
"4274","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",111,0,0,"200903018111",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-28T00:00:00Z",982.3079,-123.16638889,37.38,1.960967782532,2009-Sep-28,0
"4275","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",112,3,3.3,"200903018112",3,3.3,2.131718664063,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-28T00:00:00Z",340.227,-122.93722222,37.40388889,1.54804667972,2009-Sep-28,213.1718664063
"4276","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",113,3,1.4,"200903018113",3,1.4,0.792701721888,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-28T00:00:00Z",324.1912,-122.98222222,37.46861111,1.766111970421,2009-Sep-28,79.2701721888
"4277","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",114,0,0,"200903018114",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-29T00:00:00Z",66.112,-122.93,37.90555556,1.58561655489,2009-Sep-29,0
"4278","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",115,0,0,"200903018115",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-09-29T00:00:00Z",60.2436,-122.86527778,37.80277778,1.265000504672,2009-Sep-29,0
"4279","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",116,1,2.4,"200903018116",1,2.4,1.608918306167,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-05T00:00:00Z",88.3386,-122.71833333,37.41611111,1.491685432878,2009-Oct-05,160.8918306167
"4280","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",117,1,0.14,"200903018117",1,0.14,0.087531047704,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-05T00:00:00Z",155.0405,-122.79583333,37.2825,1.599432471936,2009-Oct-05,8.7531047704
"4281","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",118,0,0,"200903018118",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-05T00:00:00Z",106.1899,-122.58916667,37.15833333,1.68715392181,2009-Oct-05,0
"4282","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",119,0,0,"200903018119",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-05T00:00:00Z",115.5764,-122.56583333,37.08888889,1.52715674852,2009-Oct-05,0
"4283","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",120,0,0,"200903018120",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-05T00:00:00Z",155.5989,-122.53277778,37.00083333,1.62685883659,2009-Oct-05,0
"4284","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",121,0,0,"200903018121",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-06T00:00:00Z",856.5942,-122.20194444,36.35416667,1.806675930241,2009-Oct-06,0
"4285","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",122,12,20.95,"200903018122",12,20.95,12.322300222364,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-06T00:00:00Z",434.4883,-121.62666667,36.00444444,1.700169580512,2009-Oct-06,1232.2300222364
"4286","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",123,2,1.9,"200903018123",2,1.9,1.076645114135,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-06T00:00:00Z",440.8521,-121.55722222,35.89305556,1.764741208644,2009-Oct-06,107.6645114135
"4287","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",124,0,0,"200903018124",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-06T00:00:00Z",913.8965,-121.7325,35.66361111,1.880128315064,2009-Oct-06,0
"4288","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",125,0,0,"200903018125",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-07T00:00:00Z",952.6949,-121.76694444,35.58555556,1.733416999219,2009-Oct-07,0
"4289","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",126,15,21.75,"200903018126",15,21.75,16.394742308903,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-07T00:00:00Z",484.4427,-121.41361111,35.61444444,1.32664482248,2009-Oct-07,1639.4742308903
"4290","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",127,0,0,"200903018127",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-07T00:00:00Z",90.8397,-121.21222222,35.58333333,1.541288507235,2009-Oct-07,0
"4291","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",128,0,0,"200903018128",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-07T00:00:00Z",98.2259,-121.15611111,35.52722222,1.68896523135,2009-Oct-07,0
"4292","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",129,34,19.6,"200903018129",34,19.6,13.655754892916,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-07T00:00:00Z",248.8515,-121.12611111,35.45055556,1.435292311095,2009-Oct-07,1365.5754892916
"4293","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",130,24,22.95,"200903018130",24,22.95,15.344866313452,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-07T00:00:00Z",365.9196,-121.1925,35.38944444,1.4956142029,2009-Oct-07,1534.4866313452
"4294","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",131,4,7.25,"200903018131",4,7.25,4.522524350316,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-08T00:00:00Z",648.9254,-121.38083333,35.42388889,1.603087001509,2009-Oct-08,452.2524350316
"4295","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",132,0,0,"200903018132",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-08T00:00:00Z",944.6636,-121.63583333,35.23861111,1.915652109,2009-Oct-08,0
"4296","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",133,0,0,"200903018133",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-08T00:00:00Z",959.9087,-121.65111111,35.23083333,2.401479035615,2009-Oct-08,0
"4297","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",136,0,0,"200903018136",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-09T00:00:00Z",970.0055,-120.89361111,34.11888889,1.770718734687,2009-Oct-09,0
"4298","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",138,53,35.75,"200903018138",53,35.75,18.201574465671,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-09T00:00:00Z",504.8822,-120.5275,34.23416667,1.96411580039,2009-Oct-09,1820.1574465671
"4299","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",139,3,0.7,"200903018139",3,0.7,0.410040307731,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-09T00:00:00Z",108.3263,-120.22805556,34.13027778,1.7071492407,2009-Oct-09,41.0040307731
"4300","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",140,0,0,"200903018140",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-09T00:00:00Z",102.8027,-120.19805556,34.12138889,1.674518528,2009-Oct-09,0
"4301","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",141,0,0,"200903018141",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-09T00:00:00Z",490.6382,-120.15916667,34.15222222,1.4105547425,2009-Oct-09,0
"4302","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",142,0,0,"200903018142",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-10T00:00:00Z",999.3051,-121.41472222,34.61611111,2.202427362325,2009-Oct-10,0
"4303","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",143,2,7.45,"200903018143",2,7.45,5.319393614604,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-10T00:00:00Z",508.6999,-121.35444444,34.79777778,1.400535576,2009-Oct-10,531.9393614604
"4304","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",144,3,3.05,"200903018144",3,3.05,1.982580895714,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-10T00:00:00Z",558.5847,-121.15277778,34.76222222,1.538398764254,2009-Oct-10,198.2580895714
"4305","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",145,43,60.35,"200903018145",43,60.35,36.895814682785,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-10T00:00:00Z",464.9137,-121.02916667,34.92333333,1.635686879904,2009-Oct-10,3689.5814682785
"4306","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",146,26,43.85,"200903018146",26,43.85,31.982468462734,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-10T00:00:00Z",509.8036,-121.08027778,35.08361111,1.371063651672,2009-Oct-10,3198.2468462734
"4307","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",147,2,2.45,"200903018147",2,2.45,1.406270204058,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-11T00:00:00Z",596.6685,-121.24111111,35.03527778,1.7421971915,2009-Oct-11,140.6270204058
"4308","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",148,47,51.01,"200903018148",47,51.01,26.551637918597,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-11T00:00:00Z",516.8949,-121.11666667,35.18611111,1.921162082595,2009-Oct-11,2655.1637918597
"4309","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",149,0,0,"200903018149",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-15T00:00:00Z",65.5786,-120.75083333,34.98194444,1.373663380222,2009-Oct-15,0
"4310","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",150,0,0,"200903018150",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-15T00:00:00Z",71.1423,-120.61277778,34.50833333,1.799149315068,2009-Oct-15,0
"4311","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",151,0,0,"200903018151",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-15T00:00:00Z",105.2399,-120.41611111,34.38666667,1.109053456364,2009-Oct-15,0
"4312","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",152,0,0,"200903018152",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-15T00:00:00Z",417.2645,-120.35944444,34.25916667,1.583868215948,2009-Oct-15,0
"4313","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",153,0,0,"200903018153",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-16T00:00:00Z",191.9201,-119.88583333,33.80722222,1.622866087476,2009-Oct-16,0
"4314","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",154,2,1.6,"200903018154",2,1.6,1.105386529946,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-16T00:00:00Z",216.9798,-119.97333333,33.77722222,1.44745747904,2009-Oct-16,110.5386529946
"4315","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",156,0,0,"200903018156",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-16T00:00:00Z",1024.6712,-120.34861111,33.70388889,1.464662060256,2009-Oct-16,0
"4316","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",157,0,0,"200903018157",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-17T00:00:00Z",1121.0034,-120.13138889,33.29722222,1.377842445928,2009-Oct-17,0
"4317","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",158,0,0,"200903018158",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-17T00:00:00Z",327.3427,-119.88472222,33.24555556,1.367541839664,2009-Oct-17,0
"4318","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",159,0,0,"200903018159",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-17T00:00:00Z",471.3883,-120.12472222,32.82,1.332467122059,2009-Oct-17,0
"4319","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",160,0,0,"200903018160",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-18T00:00:00Z",1070.6321,-118.71888889,32.06666667,1.650824144406,2009-Oct-18,0
"4320","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",161,0,0,"200903018161",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-18T00:00:00Z",1037.0567,-118.59,32.46305556,1.605787929273,2009-Oct-18,0
"4321","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",162,0,0,"200903018162",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-18T00:00:00Z",104.342,-118.39166667,32.75611111,1.341827667675,2009-Oct-18,0
"4322","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",165,0,0,"200903018165",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-19T00:00:00Z",293.9325,-118.60583333,32.91083333,1.287613236338,2009-Oct-19,0
"4323","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",168,9,13,"200903018168",9,13,8.153736158467,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-19T00:00:00Z",514.2274,-118.71777778,33.09027778,1.594361130572,2009-Oct-19,815.3736158467
"4324","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",169,1,5.65,"200903018169",1,5.65,3.520407355151,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-19T00:00:00Z",821.4478,-118.10333333,33.24805556,1.604927904645,2009-Oct-19,352.0407355151
"4325","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",170,0,0,"200903018170",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-20T00:00:00Z",242.8297,-117.3775,32.65833333,1.555450451696,2009-Oct-20,0
"4326","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",171,0,0,"200903018171",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-20T00:00:00Z",838.5456,-117.79833333,33.09722222,1.562097958236,2009-Oct-20,0
"4327","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",172,0,0,"200903018172",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-20T00:00:00Z",851.4946,-117.93666667,33.20305556,1.6431042129,2009-Oct-20,0
"4328","longnose skate","Raja rhina","Groundfish Slope and Shelf Combination Survey",2009,"Raven",173,0,0,"200903018173",0,0,0,NA,NA,-999,"Satisfactory",0,"0",2,"2009-10-20T00:00:00Z",83.8398,-117.63527778,33.35472222,1.66767091157,2009-Oct-20,0
